schema_version	occurrence_id	surface	source_path	boundary	site_kind	current_term	target_term	classification	compatibility_treatment	rollout_phase	test_owner	rationale
2	user_docs:docs%2Fuser%2Fmutations%2Findex.md:Mutations%20%2F%20Conditional%20writes%20%28Omnigraph-If-Graph-Commit%20%2F%20--if-commit%29:list_item:eaa1f39424e85d2276717fc9997573edae71f4e32f26faaa0512d4cb976dd12c:rows:1:1	user_docs	docs/user/mutations/index.md	Mutations / Conditional writes (Omnigraph-If-Graph-Commit / --if-commit) :: list_item :: eaa1f39424e85d2276717fc9997573edae71f4e32f26faaa0512d4cb976dd12c #1	list_item	rows	retain	result_projection	retain intentional query, export, or serialized-result vocabulary	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'rows' describes a query/export/serialized result row or column; tabular result vocabulary is intentional.
2	user_docs:docs%2Fuser%2Fmutations%2Findex.md:Mutations%20%2F%20Conditional%20writes%20%28Omnigraph-If-Graph-Commit%20%2F%20--if-commit%29:list_item:eaa1f39424e85d2276717fc9997573edae71f4e32f26faaa0512d4cb976dd12c:rows:1:2	user_docs	docs/user/mutations/index.md	Mutations / Conditional writes (Omnigraph-If-Graph-Commit / --if-commit) :: list_item :: eaa1f39424e85d2276717fc9997573edae71f4e32f26faaa0512d4cb976dd12c #1	list_item	rows	retain	result_projection	retain intentional query, export, or serialized-result vocabulary	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'rows' describes a query/export/serialized result row or column; tabular result vocabulary is intentional.
2	user_docs:docs%2Fuser%2Fmutations%2Findex.md:Mutations%20%2F%20Conditional%20writes%20%28Omnigraph-If-Graph-Commit%20%2F%20--if-commit%29:list_item:eaa1f39424e85d2276717fc9997573edae71f4e32f26faaa0512d4cb976dd12c:table:1:1	user_docs	docs/user/mutations/index.md	Mutations / Conditional writes (Omnigraph-If-Graph-Commit / --if-commit) :: list_item :: eaa1f39424e85d2276717fc9997573edae71f4e32f26faaa0512d4cb976dd12c #1	list_item	table	retain	renderer	retain renderer name and configuration vocabulary	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'table' names the table renderer, an output format, or its renderer configuration rather than graph semantics.
2	user_docs:docs%2Fuser%2Fmutations%2Findex.md:Mutations%20%2F%20Conditional%20writes%20%28Omnigraph-If-Graph-Commit%20%2F%20--if-commit%29:paragraph:b01b8b389f28e6792a276fcddc283595d25850ae21fe4e7fff347d848695e315:rows:1:1	user_docs	docs/user/mutations/index.md	Mutations / Conditional writes (Omnigraph-If-Graph-Commit / --if-commit) :: paragraph :: b01b8b389f28e6792a276fcddc283595d25850ae21fe4e7fff347d848695e315 #1	paragraph	rows	retain	result_projection	retain intentional query, export, or serialized-result vocabulary	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'rows' describes a query/export/serialized result row or column; tabular result vocabulary is intentional.
2	user_docs:docs%2Fuser%2Foperations%2Ferrors.md:Errors%20and%20Result%20Serialization%20%2F%20Error%20taxonomy%20%28omnigraph%3A%3Aerror%3A%3AOmniError%29:inline_code:424c7f42a924ab73101b21f0aafeb661bcdad7e654cef8d29cb2c718aecc1b6e:Row:1:1	user_docs	docs/user/operations/errors.md	Errors and Result Serialization / Error taxonomy (omnigraph::error::OmniError) :: inline_code :: 424c7f42a924ab73101b21f0aafeb661bcdad7e654cef8d29cb2c718aecc1b6e #1	inline_code	Row	retain	quoted_compatibility	retain only in explicit compatibility or exact-name context	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	This is an exact retained field, flag, identifier, resource/error spelling, or legacy deep-link name documented so existing consumers can recognize it.
2	user_docs:docs%2Fuser%2Foperations%2Ferrors.md:Errors%20and%20Result%20Serialization%20%2F%20Error%20taxonomy%20%28omnigraph%3A%3Aerror%3A%3AOmniError%29:list_item:6da1619c4dddbed99bf5daf29ae31ddbda91dab89cb818a84ef210431532648a:row:1:1	user_docs	docs/user/operations/errors.md	Errors and Result Serialization / Error taxonomy (omnigraph::error::OmniError) :: list_item :: 6da1619c4dddbed99bf5daf29ae31ddbda91dab89cb818a84ef210431532648a #1	list_item	row	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'row' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Ferrors.md:Errors%20and%20Result%20Serialization%20%2F%20Error%20taxonomy%20%28omnigraph%3A%3Aerror%3A%3AOmniError%29:list_item:7d52cd4c161faab28125a4a5e8d360ab4952db8f5f3be3686ce476630cc4d9f1:sidecar:1:1	user_docs	docs/user/operations/errors.md	Errors and Result Serialization / Error taxonomy (omnigraph::error::OmniError) :: list_item :: 7d52cd4c161faab28125a4a5e8d360ab4952db8f5f3be3686ce476630cc4d9f1 #1	list_item	sidecar	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'sidecar' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Ferrors.md:Errors%20and%20Result%20Serialization%20%2F%20Error%20taxonomy%20%28omnigraph%3A%3Aerror%3A%3AOmniError%29:paragraph:16e05cc2758c184103a86d92f42d733eb7fccd8c7b54405968462fdd3786b309:sidecar:1:1	user_docs	docs/user/operations/errors.md	Errors and Result Serialization / Error taxonomy (omnigraph::error::OmniError) :: paragraph :: 16e05cc2758c184103a86d92f42d733eb7fccd8c7b54405968462fdd3786b309 #1	paragraph	sidecar	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'sidecar' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Ferrors.md:Errors%20and%20Result%20Serialization%20%2F%20Error%20taxonomy%20%28omnigraph%3A%3Aerror%3A%3AOmniError%29:paragraph:16e05cc2758c184103a86d92f42d733eb7fccd8c7b54405968462fdd3786b309:sidecar:1:2	user_docs	docs/user/operations/errors.md	Errors and Result Serialization / Error taxonomy (omnigraph::error::OmniError) :: paragraph :: 16e05cc2758c184103a86d92f42d733eb7fccd8c7b54405968462fdd3786b309 #1	paragraph	sidecar	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'sidecar' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fmaintenance.md:Maintenance%3A%20Optimize%2C%20Repair%20%26%20Cleanup%20%2F%20cleanup%20%E2%80%94%20destructive:list_item:1c9a159e3772077942a0ef510ce7e30d74317732c4a32615baf3bf269accb0af:sidecar:1:1	user_docs	docs/user/operations/maintenance.md	Maintenance: Optimize, Repair & Cleanup / cleanup — destructive :: list_item :: 1c9a159e3772077942a0ef510ce7e30d74317732c4a32615baf3bf269accb0af #1	list_item	sidecar	retain	physical_storage	reviewed_semantic_reclassification	presentation	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'sidecar' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fmaintenance.md:Maintenance%3A%20Optimize%2C%20Repair%20%26%20Cleanup%20%2F%20cleanup%20%E2%80%94%20destructive:list_item:42fecdd7dbec44021cffec30e6b0b31d0122c880b17b17d742f8863931cf0731:row:1:1	user_docs	docs/user/operations/maintenance.md	Maintenance: Optimize, Repair & Cleanup / cleanup — destructive :: list_item :: 42fecdd7dbec44021cffec30e6b0b31d0122c880b17b17d742f8863931cf0731 #1	list_item	row	retain	result_projection	retain intentional query, export, or serialized-result vocabulary	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'row' describes a query/export/serialized result row or column; tabular result vocabulary is intentional.
2	user_docs:docs%2Fuser%2Foperations%2Fmaintenance.md:Maintenance%3A%20Optimize%2C%20Repair%20%26%20Cleanup%20%2F%20cleanup%20%E2%80%94%20destructive:list_item:c82098dac7d2be67878162ff67e3263217658a20d3a1c5396dcac7d2ce0f359e:manifest%20branch:1:1	user_docs	docs/user/operations/maintenance.md	Maintenance: Optimize, Repair & Cleanup / cleanup — destructive :: list_item :: c82098dac7d2be67878162ff67e3263217658a20d3a1c5396dcac7d2ce0f359e #1	list_item	manifest branch	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'manifest branch' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fmaintenance.md:Maintenance%3A%20Optimize%2C%20Repair%20%26%20Cleanup%20%2F%20optimize%20%E2%80%94%20non-destructive:list_item:2625b56dc4a3f47e3fcde1c33d09af4eb9d19aee9fa828249134056307da654e:manifest%20version:1:1	user_docs	docs/user/operations/maintenance.md	Maintenance: Optimize, Repair & Cleanup / optimize — non-destructive :: list_item :: 2625b56dc4a3f47e3fcde1c33d09af4eb9d19aee9fa828249134056307da654e #1	list_item	manifest version	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'manifest version' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fmaintenance.md:Maintenance%3A%20Optimize%2C%20Repair%20%26%20Cleanup%20%2F%20optimize%20%E2%80%94%20non-destructive:list_item:b1256c79996e8368ca10a1d0d415a547ab02f2c590a08ef55ea102cdecb60f37:Rows:1:1	user_docs	docs/user/operations/maintenance.md	Maintenance: Optimize, Repair & Cleanup / optimize — non-destructive :: list_item :: b1256c79996e8368ca10a1d0d415a547ab02f2c590a08ef55ea102cdecb60f37 #1	list_item	Rows	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'Rows' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fmaintenance.md:Maintenance%3A%20Optimize%2C%20Repair%20%26%20Cleanup%20%2F%20optimize%20%E2%80%94%20non-destructive:list_item:b1256c79996e8368ca10a1d0d415a547ab02f2c590a08ef55ea102cdecb60f37:rows:1:1	user_docs	docs/user/operations/maintenance.md	Maintenance: Optimize, Repair & Cleanup / optimize — non-destructive :: list_item :: b1256c79996e8368ca10a1d0d415a547ab02f2c590a08ef55ea102cdecb60f37 #1	list_item	rows	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'rows' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fmaintenance.md:Maintenance%3A%20Optimize%2C%20Repair%20%26%20Cleanup%20%2F%20optimize%20%E2%80%94%20non-destructive:list_item:df8b6f73ff95b71c107fb73bd4bbbc7989b1844d4d6eef45618c273be5831b0e:rows:1:1	user_docs	docs/user/operations/maintenance.md	Maintenance: Optimize, Repair & Cleanup / optimize — non-destructive :: list_item :: df8b6f73ff95b71c107fb73bd4bbbc7989b1844d4d6eef45618c273be5831b0e #1	list_item	rows	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'rows' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fmaintenance.md:Maintenance%3A%20Optimize%2C%20Repair%20%26%20Cleanup%20%2F%20optimize%20%E2%80%94%20non-destructive:list_item:df8b6f73ff95b71c107fb73bd4bbbc7989b1844d4d6eef45618c273be5831b0e:rows:1:2	user_docs	docs/user/operations/maintenance.md	Maintenance: Optimize, Repair & Cleanup / optimize — non-destructive :: list_item :: df8b6f73ff95b71c107fb73bd4bbbc7989b1844d4d6eef45618c273be5831b0e #1	list_item	rows	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'rows' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fmaintenance.md:Maintenance%3A%20Optimize%2C%20Repair%20%26%20Cleanup%20%2F%20optimize%20%E2%80%94%20non-destructive:list_item:df8b6f73ff95b71c107fb73bd4bbbc7989b1844d4d6eef45618c273be5831b0e:sidecar:1:1	user_docs	docs/user/operations/maintenance.md	Maintenance: Optimize, Repair & Cleanup / optimize — non-destructive :: list_item :: df8b6f73ff95b71c107fb73bd4bbbc7989b1844d4d6eef45618c273be5831b0e #1	list_item	sidecar	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'sidecar' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fmaintenance.md:Maintenance%3A%20Optimize%2C%20Repair%20%26%20Cleanup%20%2F%20optimize%20%E2%80%94%20non-destructive:list_item:df8b6f73ff95b71c107fb73bd4bbbc7989b1844d4d6eef45618c273be5831b0e:sidecar:1:2	user_docs	docs/user/operations/maintenance.md	Maintenance: Optimize, Repair & Cleanup / optimize — non-destructive :: list_item :: df8b6f73ff95b71c107fb73bd4bbbc7989b1844d4d6eef45618c273be5831b0e #1	list_item	sidecar	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'sidecar' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fserver.md:HTTP%20Server%20%28omnigraph-server%29%20%2F%20Blob%20delivery:paragraph:61bce7f919a3e9753bea70b794f44b6eadc05392cca469946bf4ce4893da8e2e:row:1:1	user_docs	docs/user/operations/server.md	HTTP Server (omnigraph-server) / Blob delivery :: paragraph :: 61bce7f919a3e9753bea70b794f44b6eadc05392cca469946bf4ce4893da8e2e #1	paragraph	row	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'row' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fserver.md:HTTP%20Server%20%28omnigraph-server%29%20%2F%20Boot%20%2F%20Cluster%20boot%20%28the%20only%20boot%29:paragraph:a1f5abc43fb9e123d4351b0c71e8afa2408ee51a771d3305c148e8ee1cf330bf:sidecars:1:1	user_docs	docs/user/operations/server.md	HTTP Server (omnigraph-server) / Boot / Cluster boot (the only boot) :: paragraph :: a1f5abc43fb9e123d4351b0c71e8afa2408ee51a771d3305c148e8ee1cf330bf #1	paragraph	sidecars	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'sidecars' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fserver.md:HTTP%20Server%20%28omnigraph-server%29%20%2F%20Boot%20%2F%20Cluster%20boot%20%28the%20only%20boot%29:paragraph:a1f5abc43fb9e123d4351b0c71e8afa2408ee51a771d3305c148e8ee1cf330bf:sidecars:1:2	user_docs	docs/user/operations/server.md	HTTP Server (omnigraph-server) / Boot / Cluster boot (the only boot) :: paragraph :: a1f5abc43fb9e123d4351b0c71e8afa2408ee51a771d3305c148e8ee1cf330bf #1	paragraph	sidecars	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'sidecars' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fserver.md:HTTP%20Server%20%28omnigraph-server%29%20%2F%20Deprecated%20names%20%28%2Fread%2C%20%2Fchange%29:paragraph:bdb523059f82fe62467c2ca8dfe9b26c38b96e5df86cc4513462e4017dcf5359:row:1:1	user_docs	docs/user/operations/server.md	HTTP Server (omnigraph-server) / Deprecated names (/read, /change) :: paragraph :: bdb523059f82fe62467c2ca8dfe9b26c38b96e5df86cc4513462e4017dcf5359 #1	paragraph	row	retain	result_projection	retain intentional query, export, or serialized-result vocabulary	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'row' describes a query/export/serialized result row or column; tabular result vocabulary is intentional.
2	user_docs:docs%2Fuser%2Foperations%2Fserver.md:HTTP%20Server%20%28omnigraph-server%29%20%2F%20Endpoint%20inventory:block_quote:8ba1648bf7c55fd1f9a5790e439741ceeaafbe1015f6e81318312339f81d7acf:table:1:1	user_docs	docs/user/operations/server.md	HTTP Server (omnigraph-server) / Endpoint inventory :: block_quote :: 8ba1648bf7c55fd1f9a5790e439741ceeaafbe1015f6e81318312339f81d7acf #1	block_quote	table	retain	tabular_presentation	retain ordinary displayed-table or TSV wording	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'table' describes ordinary tabular presentation or layout, not a graph type or backing dataset.
2	user_docs:docs%2Fuser%2Foperations%2Fserver.md:HTTP%20Server%20%28omnigraph-server%29%20%2F%20Export%20streaming:paragraph:e9d3f97d6f56bcc0e950aafdaf7d6e1423e0ee04b88c35bb16845573e199275d:row:1:1	user_docs	docs/user/operations/server.md	HTTP Server (omnigraph-server) / Export streaming :: paragraph :: e9d3f97d6f56bcc0e950aafdaf7d6e1423e0ee04b88c35bb16845573e199275d #1	paragraph	row	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'row' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fserver.md:HTTP%20Server%20%28omnigraph-server%29%20%2F%20Inline%20read%20queries%20%28POST%20%2Fquery%29:paragraph:3b2c852041dbbadefd5d06e49abc0887622e651488a8b26a4da15a4ac8cc547b:rows:1:1	user_docs	docs/user/operations/server.md	HTTP Server (omnigraph-server) / Inline read queries (POST /query) :: paragraph :: 3b2c852041dbbadefd5d06e49abc0887622e651488a8b26a4da15a4ac8cc547b #1	paragraph	rows	retain	result_projection	retain intentional query, export, or serialized-result vocabulary	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'rows' describes a query/export/serialized result row or column; tabular result vocabulary is intentional.
2	user_docs:docs%2Fuser%2Foperations%2Fupgrade.md:Upgrading%20across%20a%20storage-format%20change%20%28export%20%2F%20import%29%20%2F%20Migrating%20to%20internal%20schema%20v6%20%2F%20Repairing%20duplicate%20IDs%20found%20during%20the%20v6%20rebuild%20%2F%202.%20Detect%20every%20duplicate%20entity%20key:fenced_code:0b1af90dc80a97ba8fcc09a7b59660b9d002a3f8f40ea646cc157e77a36bb604:row:1:1	user_docs	docs/user/operations/upgrade.md	Upgrading across a storage-format change (export / import) / Migrating to internal schema v6 / Repairing duplicate IDs found during the v6 rebuild / 2. Detect every duplicate entity key :: fenced_code :: 0b1af90dc80a97ba8fcc09a7b59660b9d002a3f8f40ea646cc157e77a36bb604 #1	fenced_code	row	retain	result_projection	retain intentional query, export, or serialized-result vocabulary	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'row' describes a query/export/serialized result row or column; tabular result vocabulary is intentional.
2	user_docs:docs%2Fuser%2Foperations%2Fupgrade.md:Upgrading%20across%20a%20storage-format%20change%20%28export%20%2F%20import%29%20%2F%20Migrating%20to%20internal%20schema%20v6%20%2F%20Repairing%20duplicate%20IDs%20found%20during%20the%20v6%20rebuild%20%2F%206.%20Rebuild%20and%20cut%20over%20a%20cluster%20as%20one%20unit:paragraph:9401c9b3a21c8b2a9151714aa510316c379cf930dc1749898717685f37bfcf6b:row:1:1	user_docs	docs/user/operations/upgrade.md	Upgrading across a storage-format change (export / import) / Migrating to internal schema v6 / Repairing duplicate IDs found during the v6 rebuild / 6. Rebuild and cut over a cluster as one unit :: paragraph :: 9401c9b3a21c8b2a9151714aa510316c379cf930dc1749898717685f37bfcf6b #1	paragraph	row	retain	tabular_presentation	reviewed_semantic_reclassification	presentation	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'row' describes ordinary tabular presentation or layout, not a graph type or backing dataset.
2	user_docs:docs%2Fuser%2Foperations%2Fupgrade.md:Upgrading%20across%20a%20storage-format%20change%20%28export%20%2F%20import%29%20%2F%20Migrating%20to%20v0.8.0%20%2F%20What%20changed%20on%20disk%20%28internal%20schema%20v4%29:inline_code:5cfc3b8a93b09b5c7fd53f7c22978a37d8ac2a4dab3064c5284e939db19978dc:table:1:1	user_docs	docs/user/operations/upgrade.md	Upgrading across a storage-format change (export / import) / Migrating to v0.8.0 / What changed on disk (internal schema v4) :: inline_code :: 5cfc3b8a93b09b5c7fd53f7c22978a37d8ac2a4dab3064c5284e939db19978dc #1	inline_code	table	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'table' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fupgrade.md:Upgrading%20across%20a%20storage-format%20change%20%28export%20%2F%20import%29%20%2F%20Migrating%20to%20v0.8.0%20%2F%20What%20changed%20on%20disk%20%28internal%20schema%20v4%29:list_item:8a8e530d4e74ce7eca64002d1e41863fee2a8c98689ed5320582ffcaac214923:rows:1:1	user_docs	docs/user/operations/upgrade.md	Upgrading across a storage-format change (export / import) / Migrating to v0.8.0 / What changed on disk (internal schema v4) :: list_item :: 8a8e530d4e74ce7eca64002d1e41863fee2a8c98689ed5320582ffcaac214923 #1	list_item	rows	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'rows' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fupgrade.md:Upgrading%20across%20a%20storage-format%20change%20%28export%20%2F%20import%29%20%2F%20Migrating%20to%20v0.8.0%20%2F%20What%20changed%20on%20disk%20%28internal%20schema%20v4%29:list_item:8a8e530d4e74ce7eca64002d1e41863fee2a8c98689ed5320582ffcaac214923:rows:1:2	user_docs	docs/user/operations/upgrade.md	Upgrading across a storage-format change (export / import) / Migrating to v0.8.0 / What changed on disk (internal schema v4) :: list_item :: 8a8e530d4e74ce7eca64002d1e41863fee2a8c98689ed5320582ffcaac214923 #1	list_item	rows	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'rows' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fupgrade.md:Upgrading%20across%20a%20storage-format%20change%20%28export%20%2F%20import%29%20%2F%20Migrating%20to%20v0.8.0%20%2F%20What%20changed%20on%20disk%20%28internal%20schema%20v4%29:paragraph:5c9fbf5b733a43658341c6bce006f55ae7225b0d7997a92ffac15c381a613c96:row:1:1	user_docs	docs/user/operations/upgrade.md	Upgrading across a storage-format change (export / import) / Migrating to v0.8.0 / What changed on disk (internal schema v4) :: paragraph :: 5c9fbf5b733a43658341c6bce006f55ae7225b0d7997a92ffac15c381a613c96 #1	paragraph	row	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'row' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fupgrade.md:Upgrading%20across%20a%20storage-format%20change%20%28export%20%2F%20import%29%20%2F%20Migrating%20to%20v0.8.0%20%2F%20What%20changed%20on%20disk%20%28internal%20schema%20v4%29:paragraph:5c9fbf5b733a43658341c6bce006f55ae7225b0d7997a92ffac15c381a613c96:row:1:2	user_docs	docs/user/operations/upgrade.md	Upgrading across a storage-format change (export / import) / Migrating to v0.8.0 / What changed on disk (internal schema v4) :: paragraph :: 5c9fbf5b733a43658341c6bce006f55ae7225b0d7997a92ffac15c381a613c96 #1	paragraph	row	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'row' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fupgrade.md:Upgrading%20across%20a%20storage-format%20change%20%28export%20%2F%20import%29%20%2F%20Migrating%20to%20v0.8.0%20%2F%20What%20changed%20on%20disk%20%28internal%20schema%20v4%29:paragraph:5c9fbf5b733a43658341c6bce006f55ae7225b0d7997a92ffac15c381a613c96:rows:1:1	user_docs	docs/user/operations/upgrade.md	Upgrading across a storage-format change (export / import) / Migrating to v0.8.0 / What changed on disk (internal schema v4) :: paragraph :: 5c9fbf5b733a43658341c6bce006f55ae7225b0d7997a92ffac15c381a613c96 #1	paragraph	rows	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'rows' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fupgrade.md:Upgrading%20across%20a%20storage-format%20change%20%28export%20%2F%20import%29%20%2F%20Unreleased%20internal%20schema%20v5:inline_code:97c184cb2efe66a465ed9a55c41b77a6179be7a69f510cfb309687d78e5cff58:table:1:1	user_docs	docs/user/operations/upgrade.md	Upgrading across a storage-format change (export / import) / Unreleased internal schema v5 :: inline_code :: 97c184cb2efe66a465ed9a55c41b77a6179be7a69f510cfb309687d78e5cff58 #1	inline_code	table	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'table' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fupgrade.md:Upgrading%20across%20a%20storage-format%20change%20%28export%20%2F%20import%29%20%2F%20Unreleased%20internal%20schema%20v5:inline_code:be3aaa86c6395bccb16c85360062815c7cf2f1e3e6b35585ce6379fef179a124:table:1:1	user_docs	docs/user/operations/upgrade.md	Upgrading across a storage-format change (export / import) / Unreleased internal schema v5 :: inline_code :: be3aaa86c6395bccb16c85360062815c7cf2f1e3e6b35585ce6379fef179a124 #1	inline_code	table	retain	physical_storage	retain accurate physical or recovery terminology	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	Here 'table' describes Lance/Arrow/manifest/recovery state or a persisted historical name, not a graph type, entity, or property.
2	user_docs:docs%2Fuser%2Foperations%2Fupgrade.md:Upgrading%20across%20a%20storage-format%20change%20%28export%20%2F%20import%29%20%2F%20Unreleased%20internal%20schema%20v5:inline_code:f773afe6e7c26f81bf6a63e3ef5a25a646bdc1bf58d55e6ad027f32183afc6a4:table:1:1	user_docs	docs/user/operations/upgrade.md	Upgrading across a storage-format change (export / import) / Unreleased internal schema v5 :: inline_code :: f773afe6e7c26f81bf6a63e3ef5a25a646bdc1bf58d55e6ad027f32183afc6a4 #1	inline_code	table	retain	quoted_compatibility	retain only in explicit compatibility or exact-name context	none	omnigraph-vocabulary-guard::user_docs_inventory_matches	This is an exact retained field, flag, identifier, resource/error spelling, or legacy deep-link name documented so existing consumers can recognize it.
